unmasked_text,span_labels
La patiente Eleonore (SSN: 255 21 2992) allègue une ordonnance défectueuse. Les factures médicales ont atteint Gourde. L'adresse IP de la transaction en ligne a été enregistrée sous 0ffb:ddaa:d3e2:fafb:cfdc:9ea9:411e:d3ef.,"[[12, 20, 'FIRSTNAME_1']]"
Nos séances d'apprentissage social et émotionnel à 18240-4668 sont spécialement conçues pour Demi-man afin de découvrir le pouvoir de l'intelligence émotionnelle.,"[[51, 61, 'ZIPCODE_1']]"
Une classe spéciale pour la promotion de Jamie aura lieu le 7th March au 220. Assurez-vous que Margie y assiste.,"[[41, 46, 'MIDDLENAME_1'], [95, 101, 'FIRSTNAME_1']]"
"Nous souhaitons vous inviter à notre symposium d'oncologie à Bartholomeboro. Assurez-vous que votre appareil avec Opera/12.53 (Macintosh; Intel Mac OS X 10.9.2 U; GL Presto/2.9.169 Version/11.00) peut supporter la plateforme virtuelle. Vous pouvez saisir les détails de votre carte de crédit (visa, carte 4940209103798628, CVV 086) au début de l'événement.","[[61, 75, 'CITY_1'], [293, 297, 'CREDITCARDISSUER_1'], [305, 321, 'CREDITCARDNUMBER_1'], [327, 330, 'CREDITCARDCVV_1']]"
"Cher(e) Wilbert, veuillez effectuer le paiement pour l'achat des supports de cours pour la Formation Médicale. Vous pouvez transférer le montant en utilisant CH77006338479A15SF853.","[[8, 15, 'FIRSTNAME_1']]"
"Accédez au portail d'apprentissage en ligne en utilisant les informations d'identification fournies. Identifiant : Newton_Fisher69@gmail.com, Mot de passe : nU6rhZZ7F9DS. Contactez le 02601 371757 si vous rencontrez des problèmes.","[[115, 140, 'EMAIL_1'], [184, 196, 'PHONENUMBER_1']]"
"Salut Avery, j'ai appris que Berkshire investit dans la technologie de l'éducation spécialisée. Je pensais que vous voudriez le savoir.","[[6, 11, 'MIDDLENAME_1']]"
"Les données des agences de santé du monde entier montrent une augmentation considérable des maladies cardiovasculaires chez les personnes âgées de 13 ans, en particulier chez les personnes résidant à 62432-0295.","[[147, 149, 'AGE_1'], [200, 210, 'ZIPCODE_1']]"
"Un festival de cinéma a lieu dans le cadre de l'événement Arts dans l'Éducation à Apt. 446 69460-3182. Pour toute demande, contactez 217.82.203.140 ou 6ee3:bdc7:d6cd:d10d:a38b:c886:7f7a:3d77.","[[91, 101, 'ZIPCODE_1']]"
Beau.Haag a besoin de conseils sur les droits immobiliers dans Wisconsin. Rappeler au +945 172-760-6719 dès que possible.,"[[86, 103, 'PHONENUMBER_1']]"
Assistant Ms. Brown détient les dernières informations sur l'épidémie de paludisme à Thurmanfurt. Envoyez-lui un email à Tanya_Stracke@hotmail.com pour toutes questions.,"[[14, 19, 'LASTNAME_1'], [85, 96, 'CITY_1'], [121, 146, 'EMAIL_1']]"
"Veuillez noter Verner, lors de l'entrée de vos informations privées telles que 2576, YKbks1SyJrzb, etc., veuillez vous assurer de fournir les bonnes informations pour une gestion précise des dossiers.","[[15, 21, 'FIRSTNAME_1']]"
"Dr. Von, je tiens à vous remercier pour votre travail acharné et votre engagement envers Infrastructure. Votre style d'enseignement innovant a reçu de nombreux retours positifs de la part des étudiants. Seriez-vous d'accord pour en discuter davantage la semaine prochaine?","[[4, 7, 'LASTNAME_1']]"
Salut! Vous avez un rendez-vous dentaire au 8306 E Walnut Street à 5 AM. Nous traiterons votre paiement à partir du compte Savings Account se terminant par 1397744301108309.,"[[49, 64, 'STREET_1']]"
"Pour les mères souffrant de dépression post-partum, nous organisons des réunions de soutien hebdomadaires dans le bâtiment 296, Suite 624. Appelez le (878).7308448 pour plus de détails.","[[150, 163, 'PHONENUMBER_1']]"
"Il semble y avoir un problème avec le téléchargement des images médicales sur le serveur 950e:cda4:aa9c:c8bc:ddc1:849b:cf5d:27aa. Pourriez-vous vous pencher dessus, Berta?","[[165, 170, 'FIRSTNAME_1']]"
"Bonjour Isadore, voici un guide sur le programme d'échange d'étudiants dans Devon. Veuillez signaler toute intrusion non autorisée au 219.145.41.24.","[[8, 15, 'FIRSTNAME_1']]"
"Une séance de chirurgie endocrinologique mini-invasive est prévue le 3rd April à 10:10am. Mylene, veuillez vous assurer d'y assister.","[[90, 96, 'FIRSTNAME_1']]"
"Plus votre entreprise est complexe, plus vous devez planifier vos impôts. Laissez notre Producer à Doral vous guider, contactez 11964998.","[[99, 104, 'CITY_1']]"
Le paiement de Kirsten_Osinski@yahoo.com pour la thérapie des troubles de la personnalité d'un montant de S0.8999m a été traité avec succès. Nous nous réjouissons de voir Name à la prochaine séance.,"[[15, 40, 'EMAIL_1'], [171, 175, 'FIRSTNAME_1']]"
"Accès non autorisé détecté à l'e-mail professionnel Erin.McCullough67@hotmail.com à 2 PM. L'IP a été localisée à d4af:13b3:4cbf:b45f:8ec8:bcf7:da44:85ec. En tant que Manager, nous devons résoudre ce problème rapidement.","[[52, 81, 'EMAIL_1']]"
Je suis tombé sur des résultats endocriniens intéressants concernant le groupe d'âge 93 years. Cela affecte principalement Other. Contactez-moi au (69) 5718-2216.,"[[85, 93, 'AGE_1'], [147, 161, 'PHONENUMBER_1']]"
"En utilisant le 2303309040113736 de votre enfant, vous pouvez suivre ses progrès sur notre portail. N'hésitez pas à nous contacter au 02-3788.9143.","[[134, 146, 'PHONENUMBER_1']]"
"Bonjour Meda, il y a eu quelques changements sur la plateforme en ligne. Vous pouvez accéder aux mises à jour en vous connectant via b4a5:765b:a63c:c4eb:e5ae:4ac2:8afc:489a. Si vous rencontrez des problèmes, n'hésitez pas à nous contacter.","[[8, 12, 'FIRSTNAME_1']]"
"Salut, c'est Darlene. J'aimerais discuter de mes habitudes alimentaires. Utilisez HYm5naAgV2Nn pour le document que j'ai envoyé par e-mail.","[[13, 20, 'FIRSTNAME_1']]"
"Nous sommes impatients de travailler avec vous dans le programme d'alphabétisation. Le paiement d'une petite redevance est requis. Vous pouvez payer par carte de crédit (5417658460866331, mastercard, CVV : 490). Des questions ? Appelez-nous au +320 070.641 0204.","[[244, 261, 'PHONENUMBER_1'], [170, 186, 'CREDITCARDNUMBER_1'], [188, 198, 'CREDITCARDISSUER_1'], [206, 209, 'CREDITCARDCVV_1']]"
"Discussion sur le patient de naissance 19/12/1982, Female, souffrant de troubles cognitifs, adresse de résidence Suite 266, 33273-5783","[[124, 134, 'ZIPCODE_1']]"
Salut la famille ! Allons à la salle de sport demain pour essayer de nouveaux circuits d'exercice. Nous nous retrouverons à la succursale 27530 à 2:45pm. Restez prêts et en forme !,"[[138, 143, 'ZIPCODE_1']]"
"La division de téléconsultation est désormais disponible dans votre ville Oakland Park. Nous proposons des promotions et des réductions pour la première semaine, vous pouvez bénéficier de ces promotions en utilisant la carte 6492292231039064.","[[74, 86, 'CITY_1'], [225, 241, 'CREDITCARDNUMBER_1']]"
Lancement de la nouvelle campagne sur la santé reproductive pour les Male et recherche de témoignages. Informez les participants que leurs histoires seront anonymes et envoyez les formulaires complétés à Elody65@gmail.com.,"[[204, 221, 'EMAIL_1']]"
Rappel pour la prochaine séance de thérapie où la taille de Reign de 174cm sera prise en compte pour certains exercices.,"[[60, 65, 'MIDDLENAME_1']]"
Nous avons affecté le patient avec le numéro de sécurité sociale 75650829726 pour se rendre au centre Orchard Street à bord du véhicule E45DBPPNC9AC92520.,"[[102, 116, 'STREET_1']]"
Nous avons reçu le paiement en Litecoin pour les services de santé mentale de Adan provenant de l'adresse MR6NL59QfPgwzwi7gPbPShE5PtyjdXga. Veuillez l'ajouter à son solde de compte.,"[[78, 82, 'FIRSTNAME_1']]"
"Merci de nous avoir rendu visite au Upton Club, 9555. Votre avis est important. Aidez-nous à nous améliorer en répondant à un court sondage que nous vous enverrons à l'adresse 121.127.210.185.","[[36, 46, 'STREET_1']]"
Les mises à jour de notre programme de soins de santé à South Ross sont accessibles à partir de https://motionless-meatloaf.com.,"[[56, 66, 'CITY_1']]"
"Professeur Reign est la meilleure Corporate Solutions Architect de cette ville. Sa compréhension du sujet est impeccable, et ses cours commencent toujours à 9 AM. Son engagement envers son travail brille comme ses yeux Amber.","[[11, 16, 'MIDDLENAME_1']]"
Est-ce que l'affaire de Icie96 relève de la compétence des tribunaux de Arden-Arcade ou de Union County ?,"[[72, 84, 'CITY_1']]"
"Meilleure stratégie alimentaire pour les personnes aux yeux Green. Une nouvelle recherche vient d'être publiée. Je peux en discuter davantage, contactez-moi au +20.20.139.8209.","[[160, 175, 'PHONENUMBER_1']]"
Merci Steuber d'avoir pris le temps de discuter des avancées en endocrinologie. Nous avons réservé un taxi pour votre commodité. Le numéro de taxi est XY19EHU. Le chauffeur peut être contacté au (76) 9145 9574.,"[[6, 13, 'LASTNAME_1'], [195, 209, 'PHONENUMBER_1']]"
La campagne de défense des droits à Fort Bernard a besoin de votre aide! Nous apprécierions si vous pouviez avoir une discussion ouverte à ce sujet avec Lucy_Wiegand ou rejoindre la réunion à l'adresse 28009 Lysanne Lake.,"[[36, 48, 'CITY_1'], [208, 220, 'STREET_1']]"
Peut-être que Gretchen peut venir et discuter de l'importance de maintenir la santé mentale chez les étudiants. Facturez-le sur le numéro de carte de crédit 8356559016854936.,"[[14, 22, 'FIRSTNAME_1'], [157, 173, 'CREDITCARDNUMBER_1']]"
Nous avons reçu une subvention de recherche d'un montant de ฿391283.98 pour des études plus approfondies sur le leadership éducatif. Veuillez contacter le bureau administratif au 09.7142-3851 s'il y a des questions.,"[[179, 191, 'PHONENUMBER_1']]"
Nous travaillons actuellement sur une base de données pour garantir l'accessibilité aux soins de santé pour les résidents locaux dans le 57505-9755. Nous avons besoin de l'aide d'un Principal Intranet Specialist pour organiser les données. La confidentialité est cruciale. Toutes les données sont entièrement cryptées avec le mot de passe EqZk5lLlQYJE. Les données sont transmises via une connexion sécurisée depuis 2abb:fce8:7e50:d58b:7fb2:a5d3:d8b9:2d60.,"[[137, 147, 'ZIPCODE_1']]"
"Patient transféré de Schultz Street vers notre établissement Suite 585. Patient critique, envoyez le résumé médical à Torey30@hotmail.com. La facture doit être envoyée au compte BG14MTKN0320707G34ZU21.","[[21, 35, 'STREET_1'], [118, 137, 'EMAIL_1']]"
"Cher(e) Female, vous avez un rendez-vous prévu le 18th September avec notre célèbre acupuncteur. Nous sommes situés au 110, Mill Close.","[[124, 134, 'STREET_1']]"
"Salut Kaleigh72, Le yoga est plus qu'une simple routine d'exercice, c'est un mode de vie. Rejoignez-nous pour des sessions de yoga chaleureuses et relaxantes à Ludwigport.","[[160, 170, 'CITY_1']]"
"Bonjour, Arden. Vous pouvez maintenant accéder à votre rapport de médecine gériatrique sur https://shoddy-immortal.org/ avec votre T0ruS8Rwh6Yh.","[[9, 14, 'MIDDLENAME_1']]"
Un dossier de patient en radiologie est manquant dans la base de données. Le numéro de confirmation se terminait par 1031847780114581 et l'examen a été étiqueté sous 56900-4815.,"[[166, 176, 'ZIPCODE_1']]"
"Être étudiant à temps plein signifie diviser son 90 years entre les cours, les études, le travail à temps partiel (Coordinator) et d'autres engagements. Une excellente façon de gérer son temps est de créer un emploi du temps et de s'y tenir.","[[49, 57, 'AGE_1']]"
"Cher Vladimir, Nous avons reçu une demande de financement éducatif de votre Solutions. Veuillez revenir vers nous pour obtenir de plus amples informations sur la procédure.","[[5, 13, 'FIRSTNAME_1']]"
"Cher Fae, Nous avons bien reçu le paiement des soins pédiatriques de votre carte diners_club se terminant par les numéros masqués 8787292161977446. Le reçu sera envoyé à votre adresse e-mail.","[[5, 8, 'FIRSTNAME_1'], [81, 92, 'CREDITCARDISSUER_1']]"
"Cher Male Blick, nous attendons vos rapports médicaux. Veuillez les envoyer à Lea_Grant42@gmail.com et effectuer un paiement de лв591.836k pour le traitement des documents.","[[10, 15, 'LASTNAME_1'], [78, 99, 'EMAIL_1']]"
"À : Product Assurance DirectorDe : BureauAccédez à vos rapports d'évaluation des enseignants via le serveur bcfa:2ddb:230c:db42:f2ef:b3ac:fc68:d413 en utilisant votre mot de passe assigné WRMg2UTDYwJ7. Si vous avez des questions, contactez-nous au +48 57 613-7191. Merci.","[[250, 265, 'PHONENUMBER_1']]"
Ceci est pour accuser réception de l'échantillon provenant de Lawrence County. L'échantillon sera testé conformément aux normes d'endocrinologie et les résultats seront envoyés par e-mail à Elna12@gmail.com. Mr. Adams sera le contact principal pour ce dossier.,"[[190, 206, 'EMAIL_1'], [212, 217, 'LASTNAME_1']]"
"Cher Sage, les mises à jour des soins gériatriques sont disponibles sur https://friendly-story.biz/. Veuillez utiliser le gs0C7xjqa_37 pour y accéder.","[[5, 9, 'MIDDLENAME_1']]"
"Un nouvel arrivant dans notre unité de soins intensifs est 2803811020540688, âgé de 100 ans et s'identifie comme Male. Le SSN est 976-72-2475.","[[84, 87, 'AGE_1']]"
"Vous êtes prié de confirmer les détails pour les visites à domicile. Veuillez fournir votre Apt. 405, 28042-8176. En cas d'urgence, veuillez fournir des informations de contact supplémentaires en dehors de 79-439375-872749-8.","[[102, 112, 'ZIPCODE_1']]"
"Dr. Lebsack, Vous avez démontré de bonnes compétences en travail d'équipe aujourd'hui. Vous vous avérez être d'une grande aide pour Mitchel.","[[4, 11, 'LASTNAME_1'], [132, 139, 'FIRSTNAME_1']]"
"Notre cliente Cis man, employée en tant que International Response Administrator, a fait face à un refus injustifié de son assurance habitation. La demande concernait la propriété située au 670, Brennan Squares.","[[195, 210, 'STREET_1']]"
"Bonjour Mr. Beier, je prépare un atelier pratique de cybersécurité pour les enfants de la classe 9800. Pourriez-vous m'aider avec les ressources?","[[12, 17, 'LASTNAME_1']]"
"Bonjour, Rita. Nous voudrions vous rappeler votre prochain séminaire sur la santé. Le lieu se trouve à Apt. 981, 94495-8115. L'équipement que vous avez loué sera livré à la même adresse et nous vous recommandons d'utiliser OJ53JBX pour le transport.","[[9, 13, 'FIRSTNAME_1'], [113, 123, 'ZIPCODE_1']]"
Nous avons reçu un appel de Isabelle Kiehn au +71.127-262 6236 concernant un cas de violation des droits civils.,"[[28, 36, 'FIRSTNAME_1'], [37, 42, 'LASTNAME_1'], [46, 62, 'PHONENUMBER_1']]"
"Bonjour Shiloh, quel est le taux d'abandon dans le programme d'éducation spécialisée de Highlands and Islands ?","[[8, 14, 'MIDDLENAME_1']]"
Les Demiflux ont dominé notre plateforme avec un âge moyen de 50 years old. Comment pouvons-nous attirer d'autres segments démographiques?,"[[62, 74, 'AGE_1']]"
"Nous avons remarqué une connexion irrégulière depuis l'adresse IP cf31:a5da:7043:d561:de1a:2cca:cd1a:10bd sur votre compte de télémédecine. Si cela n'était pas vous, veuillez contacter notre service client au +286.14-825-9924 ou nous envoyer un e-mail à Newton37@yahoo.com.","[[209, 225, 'PHONENUMBER_1'], [254, 272, 'EMAIL_1']]"
"Cher Dr. Thompson, nous cherchons à améliorer nos soins aux patients en numérisant nos méthodes de communication. Nous souhaiterions donc mettre à jour vos coordonnées de contact. Pourriez-vous vérifier si votre adresse e-mail : Maye72@gmail.com est celle que vous utilisez principalement?","[[9, 17, 'LASTNAME_1'], [229, 245, 'EMAIL_1']]"
"Nous commençons des cours supplémentaires de français, Laurel, comme vous l'avez demandé. Nous pouvons facilement facturer le montant sur votre carte 5631926322437358. Veuillez confirmer, s'il vous plaît.","[[55, 61, 'FIRSTNAME_1'], [150, 166, 'CREDITCARDNUMBER_1']]"
AUTORISATION REQUISE: Le nouveau plan de continuité exige que le compte 12064564 soit mis à jour avec les informations correctes du 50977-5757. La date limite est fixée à 6:53 AM.,"[[132, 142, 'ZIPCODE_1']]"
